[20584, 471859945544]
[334235799776, 471859945544]
[334235836456, 471859945544]
[334235853040, 471859945544]
[339148824600, 471859945544]
[339148824824, 471859945544]
[339148837112, 471859945544]
[339148841080, 471859945544]
[339148890336, 471859945544]
[339148898328, 471859945544]
[339148926984, 471859945544]
[339148931296, 471859945544]
[339149008920, 471859945544]
[339149058048, 471859945544]
[339149058272, 471859945544]
[339149070496, 471859945544]
[339149115432, 471859945544]
[339149139968, 471859945544]
[339149152400, 471859945544]
[339149185032, 471859945544]
[339149197352, 471859945544]
[339149217952, 471859945544]
[339149250720, 471859945544]
[339149279392, 471859945544]
[339149324512, 471859945544]
[339149369488, 471859945544]
[339149410344, 471859945544]
[339149414424, 471859945544]
[339149500640, 471859945544]
[339149692968, 471859945544]
[339149717528, 471859945544]
[339149811752, 471859945544]
[339150610472, 471859945544]
[344064016544, 471859945544]
[344064049376, 471859945544]
[344064053392, 471859945544]
[344064065576, 471859945544]
[344064102424, 471859945544]
[344064106536, 471859945544]
[344064127096, 471859945544]
[344064143608, 471859945544]
[344064225288, 471859945544]
[344064233712, 471859945544]
[344064315392, 471859945544]
[344064315632, 471859945544]
[344064327920, 471859945544]
[344064385048, 471859945544]
[344064413824, 471859945544]
[344064442392, 471859945544]
[344064475384, 471859945544]
[344064503936, 471859945544]
[344064508152, 471859945544]
[344064545016, 471859945544]
[344064577696, 471859945544]
[344064643232, 471859945544]
[344064647416, 471859945544]
[344064659704, 471859945544]
[344064688376, 471859945544]
[344064819448, 471859945544]
[344065032216, 471859945544]
[348979253272, 471859945544]
[348979253496, 471859945544]
[348979318928, 471859945544]
[348979339488, 471859945544]
[348979433592, 471859945544]
[348979490976, 471859945544]
[348979544184, 471859945544]
[348979548280, 471859945544]
[348979589240, 471859945544]
[348979642408, 471859945544]
[348979646488, 471859945544]
[348979654784, 471859945544]
[348979671064, 471859945544]
[348979671200, 471859945544]
[348979683328, 471859945544]
[348979716256, 471859945544]
[348979896344, 471859945544]
[348979937304, 471859945544]
[348979978400, 471859945544]
[348979994624, 471859945544]
[348980031528, 471859945544]
[348980035584, 471859945544]
[348980035744, 471859945544]
[348980039680, 471859945544]
[348980060160, 471859945544]
[348980064256, 471859945544]
[348980441112, 471859945544]
[348980686872, 471859945544]
[348980723752, 471859945544]
[348980867112, 471859945544]
[348981358632, 471859945544]
[348981555240, 471859945544]
[348981583912, 471859945544]
[348981780520, 471859945544]
[348981944360, 471859945544]
[348981989416, 471859945544]
[348981993512, 471859945544]
[348982198312, 471859945544]
[353894404216, 471859945544]
[353894424696, 471859945544]
